l1x, l1y, l1z, l2x, l2y, l2z, l3x, l3y, l3z, l4x, l4y, l4z, l5x, l5y, l5z, l6x, l6y, l6z 
282.139, -21.0255, -269.999, 117.728, 263.743, -249.093, -122.861, 212.801, -270.001, -287.272, 29.9165, -249.093, -122.861, -254.852, -269.999, 117.728, -203.91, -249.093, 
282.829, -22.2214, -269.999, 116.96, 265.073, -250.827, -122.171, 211.606, -270.001, -288.04, 31.2459, -250.827, -122.17, -256.048, -269.999, 116.96, -202.581, -250.827, 
283.559, -23.4857, -269.999, 116.186, 266.414, -252.654, -121.441, 210.341, -270.001, -288.814, 32.5874, -252.654, -121.44, -257.312, -269.999, 116.186, -201.239, -252.654, 
284.296, -24.7626, -269.999, 115.443, 267.7, -254.477, -120.703, 209.064, -270.001, -289.556, 33.8729, -254.477, -120.703, -258.589, -269.999, 115.443, -199.954, -254.477, 
285.111, -26.1735, -269.999, 114.672, 269.035, -256.445, -119.889, 207.653, -270.001, -290.327, 35.2084, -256.445, -119.889, -260, -269.999, 114.672, -198.618, -256.445, 
285.709, -27.2095, -269.999, 114.14, 269.957, -257.849, -119.291, 206.617, -270.001, -290.86, 36.1308, -257.849, -119.29, -261.036, -269.999, 114.14, -197.696, -257.849, 
286.343, -28.3065, -269.999, 113.608, 270.878, -259.286, -118.657, 205.52, -270.001, -291.392, 37.0516, -259.286, -118.657, -262.133, -269.999, 113.608, -196.775, -259.286, 
286.932, -29.3273, -269.999, 113.144, 271.683, -260.572, -118.068, 204.5, -270.001, -291.856, 37.8558, -260.572, -118.068, -263.154, -269.999, 113.144, -195.971, -260.572, 
287.748, -30.7406, -269.999, 112.551, 272.71, -262.254, -117.252, 203.086, -270.001, -292.449, 38.8833, -262.254, -117.252, -264.567, -269.999, 112.551, -194.943, -262.254, 
288.456, -31.9679, -269.999, 112.083, 273.52, -263.611, -116.543, 201.859, -270.001, -292.916, 39.6929, -263.611, -116.543, -265.795, -269.999, 112.083, -194.134, -263.611, 
289.024, -32.9515, -269.999, 111.741, 274.112, -264.621, -115.975, 200.875, -270.001, -293.258, 40.285, -264.621, -115.975, -266.778, -269.999, 111.741, -193.542, -264.621, 
289.66, -34.0529, -269.999, 111.394, 274.714, -265.664, -115.34, 199.774, -270.001, -293.606, 40.8871, -265.664, -115.339, -267.88, -269.999, 111.394, -192.94, -265.664, 
290.358, -35.2623, -269.999, 111.055, 275.3, -266.693, -114.641, 198.564, -270.001, -293.944, 41.473, -266.693, -114.641, -269.089, -269.999, 111.055, -192.354, -266.693, 
291.048, -36.4572, -269.999, 110.766, 275.8, -267.584, -113.951, 197.37, -270.001, -294.233, 41.9735, -267.584, -113.951, -270.284, -269.999, 110.767, -191.853, -267.584, 
291.822, -37.7977, -269.999, 110.496, 276.268, -268.426, -113.178, 196.029, -270.001, -294.503, 42.4411, -268.426, -113.177, -271.624, -269.999, 110.497, -191.386, -268.426, 
292.769, -39.4384, -269.999, 110.245, 276.703, -269.219, -112.23, 194.388, -270.001, -294.755, 42.8767, -269.219, -112.23, -273.265, -269.999, 110.245, -190.95, -269.219, 
293.574, -40.8318, -269.999, 110.1, 276.954, -269.679, -111.426, 192.995, -270.001, -294.899, 43.1276, -269.679, -111.426, -274.658, -269.999, 110.1, -190.699, -269.679, 
294.347, -42.1709, -269.999, 110.021, 277.091, -269.932, -110.653, 191.656, -270.001, -294.979, 43.2648, -269.932, -110.652, -275.998, -269.999, 110.021, -190.562, -269.932, 
294.998, -43.2982, -269.994, 110.188, 276.802, -270.001, -110.002, 190.529, -269.995, -294.812, 42.9751, -270.001, -110.002, -277.125, -269.994, 110.188, -190.852, -269.999, 
294.949, -43.2121, -269.836, 111.022, 275.358, -270.001, -110.052, 190.615, -269.836, -293.978, 41.5312, -270.001, -110.052, -277.039, -269.836, 111.022, -192.296, -269.999, 
294.874, -43.0824, -269.597, 111.601, 274.355, -270.001, -110.126, 190.745, -269.597, -293.399, 40.5283, -270.001, -110.126, -276.91, -269.597, 111.601, -193.299, -269.999, 
294.76, -42.8844, -269.234, 112.211, 273.3, -270.001, -110.241, 190.943, -269.234, -292.79, 39.4727, -270.001, -110.241, -276.711, -269.234, 112.21, -194.354, -269.999, 
294.617, -42.6374, -268.783, 112.791, 272.295, -270.001, -110.383, 191.19, -268.783, -292.21, 38.4679, -270.001, -110.383, -276.465, -268.784, 112.791, -195.359, -269.999, 
294.381, -42.2283, -268.043, 113.551, 270.979, -270.001, -110.62, 191.599, -268.043, -291.45, 37.1515, -270.001, -110.62, -276.055, -268.043, 113.551, -196.675, -269.999, 
294.108, -41.755, -267.195, 114.266, 269.739, -270.001, -110.893, 192.072, -267.195, -290.734, 35.9123, -270.001, -110.893, -275.582, -267.195, 114.266, -197.915, -269.999, 
293.833, -41.2802, -266.354, 114.882, 268.673, -270.001, -111.167, 192.547, -266.354, -290.118, 34.8455, -270.001, -111.167, -275.107, -266.354, 114.882, -198.981, -269.999, 
293.527, -40.7488, -265.424, 115.492, 267.616, -270.001, -111.474, 193.078, -265.424, -289.508, 33.789, -270.001, -111.474, -274.576, -265.424, 115.492, -200.038, -269.999, 
293.204, -40.1901, -264.459, 116.07, 266.615, -270.001, -111.796, 193.637, -264.459, -288.93, 32.7878, -270.001, -111.796, -274.017, -264.459, 116.07, -201.039, -269.999, 
292.856, -39.5875, -263.434, 116.64, 265.628, -270.001, -112.144, 194.239, -263.434, -288.361, 31.801, -270.001, -112.144, -273.415, -263.434, 116.64, -202.026, -269.999, 
292.473, -38.9241, -262.322, 117.218, 264.627, -270.001, -112.527, 194.903, -262.322, -287.782, 30.7995, -270.001, -112.527, -272.751, -262.322, 117.218, -203.027, -269.999, 
292.061, -38.2096, -261.147, 117.796, 263.625, -270.001, -112.94, 195.617, -261.147, -287.204, 29.7984, -270.001, -112.94, -272.037, -261.147, 117.796, -204.028, -269.999, 
291.431, -37.1192, -259.394, 118.609, 262.217, -270.001, -113.569, 196.708, -259.394, -286.391, 28.3897, -270.001, -113.569, -270.946, -259.394, 118.609, -205.437, -269.999, 
290.712, -35.8731, -257.454, 119.461, 260.741, -270.001, -114.289, 197.954, -257.454, -285.539, 26.9142, -270.001, -114.289, -269.7, -257.454, 119.461, -206.913, -269.999, 
290.006, -34.6509, -255.615, 120.236, 259.4, -270.001, -114.994, 199.176, -255.615, -284.765, 25.5727, -270.001, -114.994, -268.478, -255.615, 120.236, -208.254, -269.999, 
289.36, -33.5322, -253.988, 120.903, 258.244, -270.001, -115.64, 200.295, -253.988, -284.097, 24.417, -270.001, -115.64, -267.359, -253.988, 120.903, -209.41, -269.999, 
288.647, -32.2969, -252.253, 121.602, 257.033, -270.001, -116.353, 201.53, -252.253, -283.398, 23.2062, -270.001, -116.353, -266.124, -252.253, 121.602, -210.621, -269.999, 
287.638, -30.5496, -249.91, 122.536, 255.416, -270.001, -117.362, 203.277, -249.91, -282.464, 21.5885, -270.001, -117.362, -264.377, -249.91, 122.536, -212.238, -269.999, 
286.849, -29.1832, -248.169, 123.23, 254.214, -270.001, -118.151, 204.644, -248.169, -281.77, 20.3867, -270.001, -118.151, -263.01, -248.169, 123.23, -213.44, -269.999, 
286.044, -27.7882, -246.474, 123.911, 253.034, -270.001, -118.957, 206.039, -246.474, -281.09, 19.2073, -270.001, -118.957, -261.615, -246.474, 123.911, -214.619, -269.999, 
285.279, -26.463, -244.94, 124.536, 251.952, -270.001, -119.722, 207.364, -244.94, -280.465, 18.1248, -270.001, -119.722, -260.29, -244.94, 124.536, -215.702, -269.999, 
284.37, -24.8894, -243.216, 125.254, 250.707, -270.001, -120.63, 208.938, -243.216, -279.746, 16.8804, -270.001, -120.63, -258.716, -243.216, 125.254, -216.946, -269.999, 
283.297, -23.031, -241.316, 126.074, 249.287, -270.001, -121.703, 210.796, -241.316, -278.926, 15.4598, -270.001, -121.703, -256.858, -241.316, 126.074, -218.367, -269.999, 
282.528, -21.6988, -240.045, 126.646, 248.296, -270.001, -122.472, 212.128, -240.045, -278.354, 14.4691, -270.001, -122.472, -255.526, -240.045, 126.646, -219.358, -269.999, 
281.656, -20.1887, -238.696, 127.281, 247.198, -270.001, -123.344, 213.638, -238.696, -277.72, 13.3706, -270.001, -123.344, -254.016, -238.696, 127.28, -220.456, -269.999, 
280.811, -18.7255, -237.481, 127.883, 246.155, -270.001, -124.189, 215.101, -237.481, -277.118, 12.3278, -270.001, -124.189, -252.553, -237.481, 127.882, -221.499, -269.999, 
279.79, -16.9566, -236.134, 128.596, 244.919, -270.001, -125.21, 216.87, -236.135, -276.404, 11.0917, -270.001, -125.21, -250.784, -236.134, 128.596, -222.735, -269.999, 
278.628, -14.9438, -234.765, 129.392, 243.54, -270.001, -126.372, 218.883, -234.765, -275.608, 9.71324, -270.001, -126.372, -248.771, -234.765, 129.392, -224.113, -269.999, 
277.574, -13.1187, -233.672, 130.101, 242.312, -270.001, -127.426, 220.708, -233.672, -274.899, 8.48488, -270.001, -127.426, -246.946, -233.672, 130.101, -225.342, -269.999, 
276.627, -11.4785, -232.811, 130.73, 241.223, -270.001, -128.373, 222.349, -232.811, -274.27, 7.39576, -270.001, -128.373, -245.305, -232.811, 130.73, -226.431, -269.999, 
275.527, -9.57356, -231.956, 131.452, 239.973, -270.001, -129.473, 224.253, -231.956, -273.548, 6.14555, -270.001, -129.473, -243.401, -231.956, 131.452, -227.681, -269.999, 
274.688, -8.11885, -231.407, 131.998, 239.026, -270.001, -130.313, 225.708, -231.407, -273.002, 5.19933, -270.001, -130.313, -241.946, -231.407, 131.998, -228.627, -269.999, 
273.627, -6.28137, -230.842, 132.683, 237.84, -270.001, -131.373, 227.545, -230.841, -272.317, 4.01295, -270.001, -131.374, -240.108, -230.842, 132.683, -229.814, -269.999, 
272.325, -4.02719, -230.347, 133.518, 236.394, -270.001, -132.675, 229.799, -230.345, -271.482, 2.56745, -270.001, -132.675, -237.854, -230.347, 133.518, -231.259, -269.999, 
271.128, -1.95322, -230.082, 134.282, 235.071, -270.001, -133.872, 231.873, -230.081, -270.718, 1.24383, -270.001, -133.872, -235.78, -230.082, 134.282, -232.583, -269.999, 
270.323, -0.558914, -230.007, 134.795, 234.183, -270.001, -134.677, 233.268, -230.006, -270.206, 0.35577, -270.001, -134.677, -234.386, -230.007, 134.794, -233.471, -269.999, 
269.346, 1.13273, -230.028, 135.416, 233.106, -270.001, -135.654, 234.959, -230.027, -269.584, -0.721193, -270.001, -135.654, -232.694, -230.028, 135.416, -234.548, -269.999, 
268.394, 2.78226, -230.166, 136.023, 232.054, -270.001, -136.606, 236.609, -230.165, -268.977, -1.77256, -270.001, -136.606, -231.045, -230.166, 136.023, -235.599, -269.999, 
267.213, 4.82749, -230.498, 136.778, 230.747, -270.001, -137.787, 238.654, -230.497, -268.222, -3.07967, -270.001, -137.787, -229, -230.498, 136.778, -236.906, -269.999, 
266.256, 6.48405, -230.896, 137.392, 229.684, -270.001, -138.743, 240.311, -230.896, -267.608, -4.14344, -270.001, -138.743, -227.343, -230.896, 137.392, -237.97, -269.999, 
265.27, 8.19176, -231.431, 138.029, 228.58, -270.001, -139.729, 242.018, -231.431, -266.971, -5.24665, -270.001, -139.729, -225.635, -231.431, 138.029, -239.073, -269.999, 
264.334, 9.81303, -232.054, 138.639, 227.525, -270.001, -140.665, 243.64, -232.054, -266.362, -6.30202, -270.001, -140.665, -224.014, -232.054, 138.638, -240.129, -269.999, 
263.219, 11.7454, -232.942, 139.372, 226.255, -270.001, -141.781, 245.572, -232.942, -265.628, -7.57222, -270.001, -141.781, -222.081, -232.942, 139.372, -241.399, -269.999, 
262.159, 13.5813, -233.934, 140.078, 225.032, -270.001, -142.841, 247.408, -233.934, -264.923, -8.79457, -270.001, -142.841, -220.245, -233.934, 140.077, -242.621, -269.999, 
261.272, 15.1171, -234.875, 140.676, 223.996, -270.001, -143.728, 248.944, -234.875, -264.324, -9.83101, -270.001, -143.728, -218.71, -234.875, 140.676, -243.658, -269.999, 
260.156, 17.0497, -236.201, 141.441, 222.671, -270.001, -144.844, 250.876, -236.201, -263.559, -11.1564, -270.001, -144.843, -216.777, -236.201, 141.441, -244.983, -269.999, 
259.301, 18.5315, -237.326, 142.039, 221.636, -270.001, -145.699, 252.358, -237.326, -262.962, -12.1913, -270.001, -145.699, -215.295, -237.326, 142.039, -246.018, -269.999, 
258.364, 20.1543, -238.665, 142.705, 220.481, -270.001, -146.636, 253.981, -238.665, -262.295, -13.346, -270.001, -146.636, -213.672, -238.665, 142.705, -247.173, -269.999, 
257.337, 21.9325, -240.261, 143.453, 219.186, -270.001, -147.663, 255.759, -240.262, -261.547, -14.6415, -270.001, -147.663, -211.894, -240.261, 143.453, -248.468, -269.999, 
256.498, 23.3864, -241.667, 144.08, 218.099, -270.001, -148.502, 257.213, -241.667, -260.92, -15.7277, -270.001, -148.502, -210.44, -241.667, 144.08, -249.554, -269.999, 
255.619, 24.9086, -243.235, 144.755, 216.932, -270.001, -149.381, 258.735, -243.235, -260.246, -16.8954, -270.001, -149.381, -208.918, -243.235, 144.754, -250.722, -269.999, 
254.907, 26.1413, -244.578, 145.316, 215.96, -270.001, -150.093, 259.968, -244.578, -259.685, -17.8672, -270.001, -150.093, -207.685, -244.578, 145.315, -251.694, -269.999, 
254.066, 27.598, -246.248, 145.999, 214.777, -270.001, -150.934, 261.425, -246.248, -259.002, -19.0499, -270.001, -150.934, -206.229, -246.248, 145.998, -252.876, -269.999, 
253.155, 29.1759, -248.159, 146.767, 213.446, -270.001, -151.845, 263.002, -248.159, -258.233, -20.3806, -270.001, -151.845, -204.651, -248.159, 146.767, -254.207, -269.999, 
252.187, 30.8521, -250.306, 147.622, 211.965, -270.001, -152.812, 264.679, -250.306, -257.378, -21.8618, -270.001, -152.812, -202.975, -250.306, 147.622, -255.688, -269.999, 
251.59, 31.8874, -251.691, 148.174, 211.009, -270.001, -153.41, 265.714, -251.691, -256.826, -22.818, -270.001, -153.41, -201.939, -251.691, 148.174, -256.645, -269.999, 
251.02, 32.8746, -253.055, 148.721, 210.062, -270.001, -153.98, 266.701, -253.055, -256.279, -23.7648, -270.001, -153.98, -200.952, -253.055, 148.72, -257.591, -269.999, 
250.279, 34.1576, -254.89, 149.466, 208.771, -270.001, -154.721, 267.984, -254.89, -255.534, -25.0555, -270.001, -154.721, -199.669, -254.89, 149.466, -258.882, -269.999, 
249.657, 35.235, -256.485, 150.128, 207.624, -270.001, -155.343, 269.062, -256.485, -254.872, -26.2026, -270.001, -155.343, -198.592, -256.485, 150.128, -260.029, -269.999, 
249.137, 36.1358, -257.856, 150.713, 206.612, -270.001, -155.863, 269.962, -257.856, -254.287, -27.2155, -270.001, -155.863, -197.691, -257.856, 150.713, -261.042, -269.999, 
248.624, 37.0249, -259.244, 151.324, 205.553, -270.001, -156.376, 270.851, -259.244, -253.676, -28.2738, -270.001, -156.376, -196.802, -259.244, 151.324, -262.1, -269.999, 
248.114, 37.9072, -260.654, 151.971, 204.432, -270.001, -156.886, 271.734, -260.654, -253.029, -29.3948, -270.001, -156.886, -195.92, -260.654, 151.971, -263.221, -269.999, 
247.569, 38.8518, -262.201, 152.722, 203.132, -270.001, -157.431, 272.678, -262.201, -252.278, -30.695, -270.001, -157.431, -194.975, -262.201, 152.722, -264.522, -269.999, 
247.05, 39.7501, -263.708, 153.51, 201.768, -270.001, -157.95, 273.577, -263.708, -251.491, -32.0594, -270.001, -157.95, -194.077, -263.708, 153.509, -265.886, -269.999, 
246.57, 40.5817, -265.133, 154.329, 200.347, -270.001, -158.43, 274.408, -265.133, -250.671, -33.4795, -270.001, -158.43, -193.245, -265.133, 154.329, -267.306, -269.999, 
246.137, 41.3318, -266.444, 155.182, 198.872, -270.001, -158.863, 275.158, -266.443, -249.819, -34.9554, -270.001, -158.863, -192.495, -266.444, 155.181, -268.782, -269.999, 
245.799, 41.9168, -267.483, 155.965, 197.515, -270.001, -159.201, 275.743, -267.482, -249.035, -36.312, -270.001, -159.201, -191.91, -267.483, 155.965, -270.139, -269.999, 
245.578, 42.3003, -268.171, 156.571, 196.464, -270.001, -159.422, 276.127, -268.171, -248.429, -37.3625, -270.001, -159.422, -191.527, -268.171, 156.571, -271.189, -269.999, 
245.272, 42.8298, -269.133, 157.649, 194.597, -270.001, -159.728, 276.656, -269.133, -247.351, -39.2296, -270.001, -159.728, -190.997, -269.133, 157.649, -273.056, -269.999, 
245.157, 43.0291, -269.498, 158.215, 193.618, -270.001, -159.843, 276.856, -269.498, -246.785, -40.2093, -270.001, -159.843, -190.798, -269.498, 158.215, -274.036, -269.999, 
245.07, 43.1796, -269.775, 158.807, 192.593, -270.001, -159.93, 277.006, -269.775, -246.194, -41.234, -270.001, -159.93, -190.647, -269.775, 158.806, -275.061, -269.999, 
245.017, 43.2715, -269.944, 159.41, 191.548, -270.001, -159.983, 277.098, -269.944, -245.59, -42.2789, -270.001, -159.983, -190.555, -269.944, 159.41, -276.105, -269.999, 
245.205, 42.9461, -269.999, 159.998, 190.529, -269.994, -159.795, 276.773, -270.001, -245.002, -43.2977, -269.994, -159.795, -190.881, -269.999, 159.998, -277.124, -269.993, 
245.864, 41.8042, -269.999, 159.963, 190.589, -269.883, -159.136, 275.631, -270.001, -245.037, -43.2375, -269.883, -159.136, -192.023, -269.999, 159.963, -277.065, -269.883, 
246.498, 40.7061, -269.999, 159.889, 190.717, -269.647, -158.502, 274.533, -270.001, -245.111, -43.1096, -269.647, -158.502, -193.121, -269.999, 159.889, -276.937, -269.647, 
247.127, 39.617, -269.999, 159.777, 190.912, -269.29, -157.873, 273.444, -270.001, -245.223, -42.9151, -269.29, -157.873, -194.21, -269.999, 159.777, -276.742, -269.29, 
247.754, 38.5305, -269.999, 159.627, 191.173, -268.814, -157.246, 272.358, -270.001, -245.374, -42.6544, -268.814, -157.245, -195.296, -269.999, 159.627, -276.482, -268.815, 
248.468, 37.2941, -269.999, 159.409, 191.55, -268.131, -156.532, 271.121, -270.001, -245.591, -42.2772, -268.131, -156.532, -196.533, -269.999, 159.409, -276.104, -268.131, 
249.049, 36.2881, -269.999, 159.195, 191.919, -267.467, -155.951, 270.115, -270.001, -245.805, -41.9076, -267.467, -155.951, -197.539, -269.999, 159.196, -275.735, -267.467, 
249.637, 35.2688, -269.999, 158.946, 192.351, -266.699, -155.363, 269.096, -270.001, -246.054, -41.476, -266.699, -155.362, -198.558, -269.999, 158.946, -275.303, -266.699, 
250.21, 34.2771, -269.999, 158.672, 192.825, -265.865, -154.79, 268.104, -270.001, -246.328, -41.0017, -265.865, -154.79, -199.55, -269.999, 158.673, -274.829, -265.865, 
250.946, 33.0016, -269.999, 158.275, 193.513, -264.672, -154.054, 266.829, -270.001, -246.725, -40.3139, -264.672, -154.053, -200.825, -269.999, 158.275, -274.141, -264.672, 
251.63, 31.8178, -269.999, 157.862, 194.229, -263.451, -153.37, 265.645, -270.001, -247.138, -39.5981, -263.451, -153.37, -202.009, -269.999, 157.862, -273.425, -263.452, 
252.256, 30.7329, -269.999, 157.446, 194.949, -262.246, -152.744, 264.56, -270.001, -247.554, -38.8782, -262.246, -152.743, -203.094, -269.999, 157.447, -272.705, -262.246, 
252.904, 29.611, -269.999, 156.98, 195.757, -260.92, -152.096, 263.438, -270.001, -248.02, -38.0702, -260.92, -152.096, -204.216, -269.999, 156.98, -271.897, -260.92, 
253.565, 28.4667, -269.999, 156.467, 196.646, -259.493, -151.435, 262.294, -270.001, -248.534, -37.1813, -259.493, -151.435, -205.36, -269.999, 156.467, -271.008, -259.493, 
254.137, 27.4755, -269.999, 155.992, 197.468, -258.203, -150.863, 261.303, -270.001, -249.008, -36.3594, -258.203, -150.863, -206.351, -269.999, 155.992, -270.186, -258.203, 
254.781, 26.3596, -269.999, 155.426, 198.449, -256.701, -150.219, 260.187, -270.001, -249.575, -35.378, -256.701, -150.219, -207.467, -269.999, 155.426, -269.205, -256.701, 
255.569, 24.9957, -269.999, 154.688, 199.727, -254.807, -149.431, 258.823, -270.001, -250.313, -34.0997, -254.807, -149.431, -208.831, -269.999, 154.688, -267.927, -254.807, 
256.166, 23.9605, -269.999, 154.095, 200.753, -253.337, -148.834, 257.788, -270.001, -250.905, -33.0739, -253.337, -148.833, -209.866, -269.999, 154.095, -266.901, -253.337, 
256.936, 22.6274, -269.999, 153.293, 202.143, -251.417, -148.064, 256.455, -270.001, -251.707, -31.6842, -251.417, -148.064, -211.199, -269.999, 153.293, -265.511, -251.417, 
257.582, 21.5081, -269.999, 152.586, 203.367, -249.794, -147.418, 255.335, -270.001, -252.414, -30.4599, -249.794, -147.418, -212.319, -269.999, 152.586, -264.287, -249.794, 
258.259, 20.3358, -269.999, 151.815, 204.703, -248.096, -146.741, 254.163, -270.001, -253.185, -29.1239, -248.096, -146.741, -213.491, -269.999, 151.815, -262.951, -248.096, 
258.907, 19.2126, -269.999, 151.047, 206.032, -246.481, -146.093, 253.04, -270.001, -253.953, -27.7945, -246.481, -146.092, -214.614, -269.999, 151.047, -261.622, -246.481, 
259.468, 18.2416, -269.999, 150.362, 207.219, -245.104, -145.532, 252.069, -270.001, -254.638, -26.6078, -245.104, -145.532, -215.585, -269.999, 150.362, -260.435, -245.104, 
260.154, 17.0543, -269.999, 149.499, 208.715, -243.454, -144.846, 250.881, -270.001, -255.501, -25.1124, -243.454, -144.846, -216.772, -269.999, 149.499, -258.939, -243.454, 
260.927, 15.7151, -269.999, 148.493, 210.457, -241.652, -144.073, 249.542, -270.001, -256.508, -23.3697, -241.652, -144.073, -218.112, -269.999, 148.493, -257.197, -241.651, 
261.538, 14.6562, -269.999, 147.674, 211.874, -240.281, -143.462, 248.483, -270.001, -257.326, -21.9526, -240.281, -143.462, -219.171, -269.999, 147.674, -255.78, -240.281, 
262.115, 13.6562, -269.999, 146.885, 213.243, -239.04, -142.885, 247.483, -270.001, -258.116, -20.5844, -239.04, -142.884, -220.17, -269.999, 146.885, -254.411, -239.04, 
262.725, 12.5999, -269.999, 146.033, 214.717, -237.791, -142.275, 246.427, -270.001, -258.967, -19.1099, -237.791, -142.274, -221.227, -269.999, 146.033, -252.937, -237.791, 
263.563, 11.1482, -269.999, 144.837, 216.789, -236.193, -141.437, 244.975, -270.001, -260.163, -17.0379, -236.193, -141.436, -222.679, -269.999, 144.837, -250.865, -236.193, 
264.434, 9.63952, -269.999, 143.565, 218.992, -234.695, -140.566, 243.467, -270.001, -261.435, -14.835, -234.696, -140.565, -224.187, -269.999, 143.565, -248.662, -234.695, 
265.199, 8.31464, -269.999, 142.427, 220.964, -233.531, -139.801, 242.142, -270.001, -262.573, -12.8634, -233.53, -139.8, -225.512, -269.999, 142.427, -246.69, -233.53, 
265.937, 7.0375, -269.999, 141.313, 222.892, -232.551, -139.063, 240.865, -270.001, -263.687, -10.9349, -232.551, -139.063, -226.789, -269.999, 141.313, -244.762, -232.551, 
266.757, 5.61757, -269.999, 140.059, 225.064, -231.639, -138.243, 239.445, -270.001, -264.941, -8.76302, -231.639, -138.243, -228.209, -269.999, 140.059, -242.59, -231.639, 
267.284, 4.70364, -269.999, 139.245, 226.474, -231.154, -137.716, 238.531, -270.001, -265.755, -7.35258, -231.154, -137.715, -229.123, -269.999, 139.245, -241.18, -231.154, 
267.9, 3.63766, -269.999, 138.289, 228.13, -230.693, -137.1, 237.465, -270.001, -266.711, -5.69736, -230.693, -137.1, -230.189, -269.999, 138.289, -239.524, -230.693, 
268.483, 2.62751, -269.999, 137.379, 229.706, -230.363, -136.517, 236.455, -270.001, -267.621, -4.12078, -230.363, -136.517, -231.199, -269.999, 137.379, -237.948, -230.363, 
269.275, 1.25573, -269.999, 136.138, 231.855, -230.082, -135.725, 235.083, -270.001, -268.861, -1.97188, -230.082, -135.725, -232.571, -269.999, 136.139, -235.799, -230.084, 
269.887, 0.194906, -269.999, 135.176, 233.521, -230.001, -135.113, 234.022, -270.001, -269.823, -0.305889, -230.001, -135.112, -233.632, -269.999, 135.177, -234.133, -230.003, 
270.48, -0.832319, -269.999, 134.245, 235.134, -230.036, -134.52, 232.995, -270.001, -270.755, 1.30724, -230.036, -134.519, -234.659, -269.999, 134.245, -232.52, -230.037, 
271.076, -1.86454, -269.999, 133.31, 236.753, -230.182, -133.924, 231.962, -270.001, -271.69, 2.92662, -230.182, -133.923, -235.691, -269.999, 133.31, -230.9, -230.183, 
271.785, -3.09236, -269.999, 132.201, 238.674, -230.501, -133.215, 230.735, -270.001, -272.798, 4.84731, -230.501, -133.214, -236.919, -269.999, 132.201, -228.98, -230.502, 
272.38, -4.12343, -269.999, 131.274, 240.28, -230.888, -132.619, 229.704, -270.001, -273.725, 6.45281, -230.888, -132.619, -237.95, -269.999, 131.275, -227.374, -230.889, 
272.953, -5.11581, -269.999, 130.387, 241.817, -231.361, -132.046, 228.711, -270.001, -274.613, 7.98987, -231.361, -132.046, -238.943, -269.999, 130.387, -225.837, -231.362, 
273.681, -6.37643, -269.999, 129.269, 243.754, -232.102, -131.319, 227.451, -270.001, -275.731, 9.92701, -232.102, -131.318, -240.203, -269.999, 129.269, -223.9, -232.102, 
274.307, -7.4604, -269.999, 128.316, 245.403, -232.858, -130.693, 226.367, -270.001, -276.683, 11.5763, -232.858, -130.693, -241.287, -269.999, 128.316, -222.25, -232.858, 
274.903, -8.4921, -269.999, 127.42, 246.956, -233.677, -130.097, 225.335, -270.001, -277.58, 13.1294, -233.677, -130.097, -242.319, -269.999, 127.42, -220.697, -233.677, 
275.483, -9.4973, -269.999, 126.556, 248.452, -234.562, -129.517, 224.33, -270.001, -278.443, 14.6248, -234.562, -129.517, -243.324, -269.999, 126.556, -219.202, -234.562, 
276.263, -10.8491, -269.999, 125.413, 250.432, -235.882, -128.736, 222.978, -270.001, -279.587, 16.6052, -235.882, -128.736, -244.676, -269.999, 125.413, -217.221, -235.882, 
276.863, -11.8877, -269.999, 124.55, 251.927, -236.988, -128.137, 221.939, -270.001, -280.45, 18.0998, -236.988, -128.136, -245.714, -269.999, 124.55, -215.727, -236.988, 
277.6, -13.1646, -269.999, 123.51, 253.728, -238.449, -127.4, 220.662, -270.001, -281.49, 19.9018, -238.449, -127.399, -246.991, -269.999, 123.51, -213.925, -238.449, 
278.518, -14.7535, -269.999, 122.25, 255.911, -240.404, -126.482, 219.073, -270.001, -282.75, 22.0841, -240.404, -126.482, -248.58, -269.999, 122.25, -211.743, -240.404, 
279.049, -15.6732, -269.999, 121.539, 257.141, -241.595, -125.951, 218.154, -270.001, -283.46, 23.3143, -241.595, -125.951, -249.5, -269.999, 121.539, -210.512, -241.595, 
279.666, -16.7425, -269.999, 120.732, 258.539, -243.027, -125.334, 217.084, -270.001, -284.267, 24.7118, -243.027, -125.334, -250.569, -269.999, 120.733, -209.115, -243.027, 
280.252, -17.7574, -269.999, 119.987, 259.831, -244.425, -124.748, 216.069, -270.001, -285.013, 26.0039, -244.425, -124.748, -251.584, -269.999, 119.987, -207.823, -244.425, 
280.944, -18.9558, -269.999, 119.132, 261.311, -246.114, -124.056, 214.871, -270.001, -285.868, 27.484, -246.114, -124.056, -252.783, -269.999, 119.132, -206.343, -246.114, 
281.526, -19.9631, -269.999, 118.437, 262.515, -247.557, -123.474, 213.864, -270.001, -286.563, 28.6881, -247.557, -123.474, -253.79, -269.999, 118.437, -205.139, -247.557, 
282.13, -21.0106, -269.999, 117.737, 263.726, -249.071, -122.87, 212.816, -270.001, -287.262, 29.8994, -249.071, -122.869, -254.837, -269.999, 117.738, -203.927, -249.071, 
282.725, -22.04, -269.999, 117.074, 264.875, -250.564, -122.275, 211.787, -270.001, -287.925, 31.0479, -250.564, -122.275, -255.867, -269.999, 117.074, -202.779, -250.564, 
283.527, -23.4302, -269.999, 116.219, 266.357, -252.575, -121.473, 210.397, -270.001, -288.781, 32.5301, -252.575, -121.472, -257.257, -269.999, 116.219, -201.297, -252.575, 
